Time(s),BoundaryDensity
625.05,0.0030655582576352737
626.05,0.0028859582600988813
627.05,0.0028937287240864145
628.05,0.0029914678593095543
629.05,0.003036532732191801
630.05,0.0029271182340754476
631.05,0.0026636368313090017
632.05,0.0023544494165209087
633.05,0.0021582137878316393
634.05,0.0021932601962901515
635.05,0.002469174152846121
636.05,0.002879977811695124
637.05,0.003256296348864709
638.05,0.0034427694893969457
639.05,0.0033625904481363223
640.05,0.0030429540939549836
641.05,0.0025929053494833315
642.05,0.0021469736976174815
643.05,0.0018067372057554315
644.05,0.0016126756088105166
645.05,0.0015556436498275
646.05,0.0016076282272191377
647.05,0.0017400760557071927
648.05,0.001916590811676952
649.05,0.0020796136485589614
650.05,0.0021621270731152554
651.05,0.002126410863714672
652.05,0.001993032190271703
653.05,0.001825495680707211
654.05,0.0016811373797010428
655.05,0.001572630619444116
656.05,0.0014695818803210307
657.05,0.0013302943166163127
658.05,0.0011337504002623038
659.05,0.00089141743694623
